,word,freq
12586,nocturnal,9761
12587,mesopotamia,9760
12588,prescription,9760
12589,shower,9759
12590,jurisprudence,9758
12591,rudder,9758
12592,camel,9757
12593,o'reilly,9756
12594,conveyed,9755
12595,horseback,9754
12596,tensor,9753
12597,proprietor,9753
12598,mariano,9752
12599,reinforcement,9751
12600,revolutionaries,9749
12601,consolidate,9746
12602,sherlock,9746
12603,ambushed,9745
12604,surpassing,9745
12605,cared,9744
12606,kamal,9743
12607,weakening,9742
12608,equals,9742
12609,elton,9742
12610,wonders,9741
12611,catfish,9739
12612,lordship,9739
12613,telenovela,9738
12614,guadalupe,9737
12615,admitting,9736
12616,bounty,9736
12617,scoreless,9735
12618,implementations,9734
12619,incredibly,9730
12620,francaise,9729
12621,hernandez,9728
12622,rotational,9727
12623,nails,9727
12624,groves,9726
12625,injustice,9725
12626,kurds,9725
12627,lauded,9724
12628,boiling,9722
12629,tacoma,9722
12630,overly,9721
12631,norwood,9718
12632,presenters,9715
12633,aspirations,9714
12634,guillaume,9714
12635,decks,9714
12636,racehorse,9713
12637,volvo,9708
12638,maldives,9707
12639,cambridgeshire,9707
12640,rosenberg,9706
12641,authorship,9704
12642,footballers,9704
12643,guineas,9694
12644,magician,9692
12645,elevators,9691
12646,grimsby,9690
12647,merlin,9689
12648,trusts,9688
12649,twinned,9687
12650,holloway,9687
12651,corvette,9682
12652,nuevo,9681
12653,truss,9680
12654,partnering,9678
12655,classifications,9676
12656,concurrency,9676
12657,lizards,9673
12658,left-handed,9672
12659,mckinley,9670
12660,infancy,9670
12661,forerunner,9665
12662,hotspur,9665
12663,repository,9662
12664,charcoal,9661
12665,comrades,9659
12666,michigan's,9659
12667,distorted,9657
12668,cruises,9656
12669,stefano,9656
12670,poured,9655
12671,cochrane,9655
12672,calder,9655
12673,poisoned,9652
12674,illnesses,9651
12675,airlift,9651
12676,notions,9649
12677,progresses,9647
12678,exclude,9646
12679,bonaparte,9646
12680,bonding,9645
12681,insurgency,9644
12682,obesity,9643
12683,wasps,9643
12684,warship,9642
12685,verge,9639
12686,backbone,9636
12687,grammatical,9632
12688,carla,9632
12689,hawthorn,9631
12690,booking,9630
12691,systematically,9629
12692,gamble,9629
12693,witches,9627
12694,sociologist,9626
12695,mellon,9624
12696,robotic,9623
12697,compiler,9622
12698,consultants,9621
12699,larsen,9619
12700,stainless,9615
12701,mindanao,9613
12702,monograph,9611
12703,massif,9611
12704,mustered,9610
12705,enraged,9608
12706,craven,9608
12707,runaway,9607
12708,ejected,9605
12709,reused,9604
12710,crafted,9602
12711,atkins,9601
12712,collier,9598
12713,inverness,9598
12714,airfields,9595
12715,roundabout,9593
12716,competence,9593
12717,quentin,9592
12718,installing,9590
12719,chrome,9590
12720,interwar,9590
12721,offseason,9590
12722,constituents,9589
12723,traumatic,9589
12724,hayward,9589
12725,wrestled,9586
12726,interned,9584
12727,supervising,9584
12728,strawberry,9583
12729,fueled,9582
12730,kilda,9582
12731,classmates,9580
12732,majesty,9580
12733,cosmos,9576
12734,serum,9575
12735,taxon,9573
12736,guise,9572
12737,dismiss,9572
12738,hybrids,9569
12739,low-income,9568
12740,chaotic,9566
12741,philanthropic,9565
12742,serra,9564
12743,abducted,9564
12744,feasible,9562
12745,pixel,9562
12746,co-starred,9561
12747,originals,9560
12748,litter,9560
12749,maharaja,9560
12750,elector,9559
12751,iroquois,9558
12752,barnard,9558
12753,rashid,9555
12754,creditors,9554
12755,allowance,9553
12756,espana,9550
12757,anti-submarine,9546
12758,compromised,9545
12759,disappears,9544
12760,compassion,9542
12761,impulse,9541
12762,credible,9541
12763,linden,9540
12764,hedge,9539
12765,brenda,9531
12766,cartridges,9531
12767,warehouses,9530
12768,fernandez,9530
12769,hartley,9528
12770,listened,9524
12771,sentiments,9523
12772,instituto,9523
12773,thistle,9522
12774,regimes,9521
12775,adorned,9520
12776,cellar,9520
12777,methane,9517
12778,naacp,9517
12779,roche,9517
12780,hitchcock,9516
12781,nbc's,9514
12782,scaled,9511
12783,marta,9510
12784,crypt,9507
12785,reductions,9506
12786,confessions,9506
12787,korea's,9506
12788,dockyard,9504
12789,destroys,9503
12790,nerves,9502
12791,carleton,9502
12792,reclaimed,9501
12793,verification,9500
12794,secretaries,9499
12795,you'll,9497
12796,reputed,9493
12797,hostel,9491
12798,vigorous,9490
12799,legislator,9482
12800,clube,9482
12801,foliage,9481
12802,feather,9481
12803,ceilings,9481
12804,telegram,9480
12805,flanks,9478
12806,peach,9477
12807,bestseller,9477
12808,causeway,9476
12809,imagined,9474
12810,bazaar,9473
12811,levin,9472
12812,skeptical,9471
12813,cyclic,9470
12814,trajectory,9469
12815,montreal,9468
12816,appropriations,9467
12817,ogden,9466
12818,witchcraft,9465
12819,yerevan,9463
12820,joaquin,9462
12821,manipulate,9460
12822,unconventional,9460
12823,veracruz,9460
12824,confederates,9456
12825,imitation,9456
12826,privateer,9455
12827,institute's,9452
12828,thorpe,9450
12829,branching,9449
12830,gladstone,9449
12831,rosemary,9448
12832,breakaway,9448
12833,sniper,9446
12834,firearm,9445
12835,marianne,9444
12836,guantanamo,9444
12837,doping,9443
12838,piazza,9442
12839,stature,9441
12840,merits,9440
12841,whiskey,9439
12842,covert,9438
12843,gratitude,9435
12844,polled,9434
12845,hanoi,9434
12846,cancers,9431
12847,stresses,9430
12848,variance,9430
12849,navigator,9429
12850,screaming,9429
12851,dormitory,9428
12852,newborn,9428
12853,wrestlemania,9427
12854,tyres,9427
12855,marquette,9427
12856,unfortunate,9427
12857,o'sullivan,9423
12858,guido,9417
12859,pre-existing,9417
12860,bourgeois,9416
12861,rushes,9414
12862,carbonate,9410
12863,illustrates,9409
12864,caucasian,9407
12865,bargaining,9405
12866,jumper,9405
12867,bilbao,9405
12868,bolsheviks,9403
12869,rebirth,9403
12870,jean-baptiste,9403
12871,submissions,9401
12872,questionable,9401
12873,indicative,9400
12874,tiffany,9400
12875,prelate,9398
12876,truncated,9397
12877,packing,9397
12878,patient's,9397
12879,contenders,9396
12880,parisian,9392
12881,flaws,9390
12882,redistribution,9389
12883,aspen,9387
12884,mexico's,9387
12885,perceptions,9385
12886,husbands,9385
12887,bismarck,9385
12888,spaced,9384
12889,topping,9384
12890,evenly,9382
12891,o'clock,9382
12892,shandong,9382
12893,carvings,9381
12894,highest-grossing,9380
12895,herring,9378
12896,trailers,9378
12897,downing,9377
12898,oliveira,9376
12899,horticultural,9374
12900,gently,9374
12901,tirana,9373
12902,backstage,9373
12903,unreliable,9370
12904,director's,9366
12905,theorist,9365
12906,newscasts,9365
12907,descriptive,9363
12908,tariffs,9363
12909,terraces,9357
12910,insert,9357
12911,doctor's,9355
12912,cantonese,9355
12913,cavaliers,9355
12914,appreciate,9354
12915,accelerate,9352
12916,hornets,9352
12917,tunis,9351
12918,stimulate,9350
12919,lyndon,9347
12920,remembers,9347
12921,subunit,9347
12922,macintosh,9346
12923,unacceptable,9344
12924,twenty-two,9344
12925,oyster,9344
12926,internship,9341
12927,denies,9340
12928,elijah,9340
12929,sonia,9340
12930,distinctly,9339
12931,bahia,9339
12932,filly,9339
12933,mates,9338
12934,al-qaeda,9337
12935,bolshevik,9336
12936,teaser,9336
12937,sharif,9331
12938,relocating,9330
12939,smallpox,9328
12940,gardening,9328
12941,braun,9328
12942,disturbances,9328
12943,johor,9326
12944,salts,9324
12945,adherents,9323
12946,benito,9323
12947,woodrow,9322
12948,auschwitz,9322
12949,neighbourhoods,9321
12950,enhancement,9320
12951,pilasters,9320
12952,valuation,9318
12953,footprint,9316
12954,turkmenistan,9316
12955,co-educational,9315
12956,co-star,9314
12957,francs,9314
12958,palms,9313
12959,celtics,9312
12960,headwaters,9311
12961,drying,9310
12962,dungeon,9310
12963,stupid,9309
12964,project's,9309
12965,pressured,9308
12966,sanitary,9306
12967,easton,9305
12968,motions,9304
12969,selsoviet,9303
12970,discouraged,9302
12971,enhancing,9301
12972,whorls,9300
12973,encryption,9298
12974,disrupt,9297
12975,phyllis,9295
12976,boasts,9294
12977,millionaire,9294
12978,spartan,9291
12979,ignacio,9291
12980,ionic,9290
12981,vanity,9290
12982,transforms,9289
12983,steamboat,9288
12984,goddard,9286
12985,membranes,9282
12986,whereabouts,9282
12987,stunning,9279
12988,johnstone,9279
12989,rallied,9278
12990,elects,9277
12991,advising,9275
12992,guarding,9271
12993,commence,9270
12994,pay-per-view,9270
12995,encompassed,9268
12996,corridors,9266
12997,spain's,9263
12998,headlined,9262
12999,implements,9262
13000,theatre,9262
13001,butte,9261
13002,restarted,9260
13003,christoph,9260
13004,insulin,9257
13005,deterioration,9254
13006,rabbits,9253
13007,gotten,9252
13008,comedians,9252
13009,elgin,9251
13010,prima,9250
13011,far-right,9249
13012,scriptures,9248
13013,prostate,9247
13014,nehru,9247
13015,unwanted,9246
13016,guernsey,9245
13017,populace,9243
13018,zaragoza,9243
13019,parasitic,9242
13020,mahmud,9238
13021,pursuits,9238
13022,mammal,9237
13023,mccormick,9236
13024,strikers,9235
13025,pretoria,9235
13026,wilder,9233
13027,melanie,9231
13028,homogeneous,9230
13029,ostensibly,9228
13030,grasslands,9228
13031,harald,9228
13032,neptune,9226
13033,edict,9225
13034,lange,9225
13035,anybody,9224
13036,zhejiang,9222
13037,herrera,9220
13038,fleetwood,9220
13039,descend,9219
13040,knight's,9219
13041,assemble,9218
13042,jordanian,9218
13043,claus,9217
13044,apples,9216
13045,jared,9216
13046,cindy,9216
13047,commemorates,9215
13048,valerie,9215
13049,mussolini,9215
13050,curiosity,9214
13051,reunite,9209
13052,apologized,9209
13053,singaporean,9209
13054,paragraph,9206
13055,hokkaido,9205
13056,rehearsals,9204
13057,reflective,9203
13058,ratification,9203
13059,advisers,9202
13060,cholera,9201
13061,connolly,9201
13062,refrain,9200
13063,indications,9196
13064,visuals,9193
13065,dissolve,9192
13066,wolverines,9191
13067,removes,9190
13068,claudio,9187
13069,lithium,9186
13070,ghent,9185
13071,blackish,9185
13072,hated,9184
13073,garry,9184
13074,repetitive,9182
13075,griffiths,9182
13076,realises,9178
13077,ethnicities,9177
13078,donetsk,9177
13079,royalties,9176
13080,certainty,9174
13081,punish,9174
13082,christ's,9174
13083,anglia,9174
13084,fractured,9172
13085,domestically,9172
13086,exceeds,9167
13087,multitude,9166
13088,samson,9166
13089,powerhouse,9163
13090,stalls,9162
13091,beaux-arts,9162
13092,serie,9162
13093,foraging,9161
13094,uncredited,9161
13095,otter,9160
13096,chili,9160
13097,yeomanry,9160
13098,penetrate,9158
13099,al-din,9158
13100,cruising,9157
13101,injected,9156
13102,lombard,9155
13103,mortimer,9154
13104,two-lane,9154
13105,gossip,9152
13106,outlines,9151
13107,disturbing,9151
13108,intersections,9151
13109,analytics,9150
13110,fellowships,9149
13111,sparrow,9148
13112,embankment,9148
13113,hitter,9148
13114,lucknow,9147
13115,olson,9146
13116,prescott,9145
13117,medial,9144
13118,dialogues,9143
13119,adapting,9143
13120,offenses,9142
13121,prince's,9142
13122,creeks,9141
13123,pasture,9138
13124,durban,9130
13125,canning,9129
13126,boating,9129
13127,eastbound,9128
13128,fulfilling,9127
13129,trough,9127
13130,topical,9127
13131,nasa's,9125
13132,donkey,9125
13133,ethanol,9125
13134,diversified,9124
13135,satan,9124
13136,rowan,9124
13137,clerical,9124
13138,wroclaw,9124
13139,uninhabited,9123
13140,sabre,9121
13141,foundation's,9121
13142,streamed,9120
13143,cassidy,9120
13144,rumble,9118
13145,conform,9115
13146,freud,9114
13147,second-largest,9113
13148,horseshoe,9113
13149,follower,9112
13150,kicker,9112
13151,empires,9111
13152,re-opened,9111
13153,cullen,9109
13154,perpetrators,9105
13155,precedence,9105
13156,bharatiya,9105
13157,violate,9103
13158,epoch,9100
13159,protections,9099
13160,attendant,9096
13161,gillespie,9094
13162,patience,9090
13163,reproduced,9090
13164,ecoregion,9088
13165,wrexham,9087
13166,defected,9086
13167,man-made,9085
13168,livelihood,9085
13169,crises,9085
13170,reformer,9085
13171,simulated,9083
13172,padua,9083
13173,trieste,9082
13174,traveller,9081
13175,conscription,9080
13176,fjord,9078
13177,dolly,9077
13178,giacomo,9077
13179,skins,9076
13180,erebidae,9076
13181,arturo,9075
13182,governorship,9075
13183,tomas,9072
13184,westbound,9071
13185,hungarians,9070
13186,bucket,9068
13187,runways,9068
13188,turbulent,9068
13189,mercantile,9068
13190,abstraction,9066
13191,catastrophic,9066
13192,atheist,9065
13193,lifeboat,9065
13194,o'connell,9065
13195,integers,9063
13196,morley,9061
13197,computed,9060
13198,speculative,9059
13199,augsburg,9058
13200,elaborated,9057
13201,battled,9057
13202,talmud,9055
13203,impoverished,9054
13204,madeleine,9054
13205,awkward,9052
13206,dispersal,9052
13207,majesty's,9052
13208,edmond,9050
13209,henrietta,9050
13210,parry,9050
13211,kharkiv,9050
13212,bathing,9049
13213,blizzard,9049
13214,orphans,9047
13215,croats,9047
13216,daring,9044
13217,acidic,9044
13218,brutality,9043
13219,depleted,9042
13220,chichester,9042
13221,evaluating,9041
13222,alternately,9041
13223,off-broadway,9041
13224,cracks,9039
13225,consultancy,9039
13226,papacy,9036
13227,attacker,9036
13228,flair,9032
13229,stall,9032
13230,astronauts,9029
13231,leaflets,9026
13232,panorama,9026
13233,arroyo,9026
13234,expressive,9024
13235,open-air,9024
13236,quintet,9023
13237,rotated,9022
13238,demonstrators,9022
13239,inclination,9021
13240,koreans,9021
13241,shortstop,9021
13242,massacres,9020
13243,steiner,9020
13244,purpose-built,9020
13245,outrage,9018
13246,siemens,9017
13247,elliptic,9013
13248,shipments,9012
13249,simplest,9010
13250,newtown,9008
13251,lowlands,9007
13252,closes,9006
13253,replacements,9004
13254,skies,9003
13255,laughing,9001
13256,printers,9000
13257,sinatra,9000
13258,privileged,9000
13259,shenzhen,8999
13260,chloe,8998
13261,whitman,8994
13262,transmitting,8994
13263,vance,8992
13264,crowley,8992
13265,flees,8991
13266,superliga,8991
13267,singled,8990
13268,authoritarian,8989
13269,declines,8989
13270,mabel,8988
13271,upstairs,8981
13272,in-game,8980
13273,knees,8980
13274,evidently,8978
13275,blacksmith,8977
13276,assessing,8977
13277,antisemitism,8977
13278,resurrected,8976
13279,demoted,8974
13280,hauled,8973
13281,nonfiction,8972
13282,fatally,8971
13283,carver,8970
13284,shattered,8969
13285,halle,8969
13286,virgil,8968
13287,egyptians,8968
13288,somme,8967
13289,baritone,8966
13290,murdering,8966
13291,martian,8965
13292,felony,8964
13293,arson,8964
13294,adequately,8963
13295,unspecified,8963
13296,curvature,8963
13297,facilitating,8962
13298,residue,8962
13299,baronetcy,8962
13300,insertion,8959
13301,skyscraper,8959
13302,supplementary,8957
13303,template,8956
13304,armagh,8956
13305,piracy,8953
13306,eritrea,8953
13307,murdoch,8951
13308,humanist,8950
13309,universite,8950
13310,tides,8949
13311,hamid,8946
13312,pieter,8946
13313,quarterfinal,8944
13314,maneuvers,8944
13315,timely,8942
13316,plaintiffs,8941
13317,prohibiting,8939
13318,deviation,8939
13319,idols,8938
13320,theoretically,8937
13321,fundamentally,8937
13322,useless,8937
13323,raiding,8936
13324,two-year-old,8934
13325,spurred,8933
13326,gabon,8933
13327,manson,8932
13328,corresponded,8931
13329,cumbria,8931
13330,reunification,8928
13331,girl's,8928
13332,furnished,8928
13333,sirius,8927
13334,falkland,8926
13335,verify,8926
13336,respectable,8926
13337,rectory,8926
13338,stigma,8925
13339,bromwich,8925
13340,demography,8921
13341,westwood,8919
13342,kaplan,8919
13343,residual,8917
13344,purported,8916
13345,sporadic,8915
13346,welding,8915
13347,six-month,8914
13348,manipulated,8913
13349,steamed,8912
13350,elmer,8912
13351,influencing,8910
13352,trillion,8908
13353,galactic,8907
13354,pamphlets,8907
13355,impairment,8903
13356,baird,8903
13357,advises,8901
13358,entropy,8900
13359,engages,8897
13360,crushing,8897
13361,jharkhand,8895
13362,lillian,8894
13363,harrow,8894
13364,inexpensive,8894
13365,ramirez,8893
13366,simulations,8892
13367,cater,8892
13368,magistrates,8891
13369,motel,8890
13370,vicious,8890
13371,arterial,8890
13372,sebastian,8889
13373,six-year,8888
13374,mohawk,8888
13375,inaccurate,8884
13376,richter,8881
13377,convicts,8879
13378,succeeds,8878
13379,plaintiff,8878
13380,jarvis,8878
13381,parades,8877
13382,looted,8877
13383,undermine,8874
13384,devote,8874
13385,gettysburg,8872
13386,pharmaceuticals,8872
13387,eugene,8872
13388,reese,8872
13389,couple's,8870
13390,redeveloped,8870
13391,statehood,8869
13392,harness,8869
13393,serena,8869
13394,sharpe,8869
13395,dortmund,8867
13396,volatile,8866
13397,consultative,8866
13398,amplifier,8865
13399,sachs,8865
13400,bourne,8865
13401,invoked,8863
13402,fleets,8863
13403,make-up,8861
13404,banknotes,8861
13405,rhyme,8861
13406,konstantin,8860
13407,nikki,8859
13408,mechanized,8859
13409,euroleague,8859
13410,flashback,8858
